,Zone0,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9
2021-02-03 20:00,317.498703,326.509274,169.994142,50.635002,214.435548,85.755058,44.465435,155.310146,49.129839,58.7205
2021-02-03 21:00,298.547517,180.352474,66.895169,39.29761,114.520636,59.413614,82.33637,191.381586,0,1.072683
2021-02-03 22:00,187.674982,184.607775,61.561707,40.853486,89.256333,26.60254,32.926088,99.338355,22.77875,0
2021-02-03 23:00,75.511676,64.6428,16.703462,0,95.823768,43.875774,6.009756,38.303629,31.370583,12.13
2021-02-04 0:00,46.436437,31.104107,25.496538,0,14.338223,31.084226,0,65.407344,12.52,0
2021-02-04 1:00,39.753205,21.960811,0,20.67,20.668397,13.55,17.932414,5.230705,4.590667,0
2021-02-04 2:00,36.996469,12,0.703111,0,5.563269,0,2.797586,3.046591,0,0
2021-02-04 3:00,27.514017,36.64,7.206889,0,30.27,7.77,0,16.103409,0.364634,0
2021-02-04 4:00,17.661437,0,0,0,4.872439,10.227912,7.087414,0,14.585366,0
2021-02-04 5:00,3.169737,41.098778,0,0,41.93077,8.412088,19.32931,0,0,0
2021-02-04 6:00,61.473555,114.798013,18.968933,0.771,79.915072,15.125789,36.269943,2.34,0,0
2021-02-04 7:00,138.195112,130.020632,86.088371,13.937049,54.40645,52.341586,22.513333,11.658333,11.91,10.363571
2021-02-04 8:00,205.119086,223.033273,115.439239,118.167025,130.308802,172.422521,63.724483,74.63269,2.712886,12.354121
2021-02-04 9:00,387.258051,396.061681,277.591702,165.227642,168.407944,236.276405,109.26832,143.560544,29.189365,73.132688
2021-02-04 10:00,495.633473,285.674236,218.690787,108.768462,151.564949,102.611042,101.042077,216.480318,53.963611,66.618156
2021-02-04 11:00,321.007074,301.186717,192.372767,136.39127,154.70111,192.607988,78.463409,200.034866,71.406186,30.611463
2021-02-04 12:00,308.614257,352.210071,254.31154,160.217952,194.640704,231.499007,139.616106,238.678983,32.769164,64.212467
2021-02-04 13:00,307.123272,317.553018,131.154166,105.13264,211.588661,261.003702,108.819482,157.686314,102.011517,32.707533
2021-02-04 14:00,454.877083,233.512852,213.179602,95.824037,230.441212,267.366592,91.519137,224.441652,77.895042,13.088205
2021-02-04 15:00,388.386067,252.161443,168.925683,187.264127,201.727813,239.870325,125.489366,167.033674,47.493204,14.197704
2021-02-04 16:00,333.280491,397.563014,270.0405,165.066694,233.994954,306.615857,131.470712,265.396285,63.296974,77.663858
2021-02-04 17:00,515.727643,404.808032,322.240461,121.791834,196.496483,336.691895,146.157131,147.006001,70.088002,50.06645
2021-02-04 18:00,335.276276,328.82326,243.353358,82.360981,270.27329,160.556977,96.08394,213.817458,59.156117,45.773296
2021-02-04 19:00,422.353999,216.616598,158.498679,31.060253,220.06385,241.045557,93.819348,208.974737,75.438146,1.420488
2021-02-04 20:00,265.618851,227.728009,173.634923,25.622935,146.362042,154.299353,69.347012,50.234486,53.470076,32.609667
2021-02-04 21:00,179.811185,242.9162,35.412543,12.14198,161.937909,136.754809,87.893207,57.096917,41.294955,46.420333
2021-02-04 22:00,149.665766,151.873774,59.781486,35.594118,91.269078,52.55158,43.30345,55.936712,12.154755,0
2021-02-04 23:00,55.919569,68.112398,54.968962,9.39,72.917423,86.479016,37.600381,56.82442,0,0
2021-02-05 0:00,59.269502,75.725366,41.99183,0,64.349154,30.562439,11.08,2.81561,0,0
2021-02-05 1:00,39.236827,7.668293,39.627128,23.725333,32.91111,22.557561,24.228293,3.84,0,0
2021-02-05 2:00,4.063125,38.576341,11.73734,27.114667,23.719512,12.08,5.424146,14.08,0,0
2021-02-05 3:00,2.183158,41.333222,0,0,27.315584,0,14.677419,29.42,0.37425,0
2021-02-05 4:00,19.006842,76.195042,0,0,16.593684,19.242448,3.522581,0,14.59575,0
2021-02-05 5:00,81.865772,99.991353,16.669828,12.602041,32.230917,15.517552,19.43,11.981536,0,17.246667
2021-02-05 6:00,90.971681,32.504444,55.764303,7.047959,24.699338,28.423347,19.43,24.211096,0,29.593333
2021-02-05 7:00,95.065455,90.31744,51.908161,21.451731,133.915802,64.139216,16.303182,51.456393,21.039108,0.825
2021-02-05 8:00,188.985989,222.540523,164.139432,154.015128,177.608558,186.601257,46.011208,136.802116,41.202006,11.74622
2021-02-05 9:00,462.497885,385.616589,203.241792,140.377752,178.306422,195.259376,82.020888,167.905107,59.936461,8.29878
2021-02-05 10:00,396.343147,274.516594,191.913812,130.4565,211.52424,201.313373,162.926261,176.422604,90.993783,10.25122
2021-02-05 11:00,255.895349,357.226686,167.90713,82.689397,224.200031,222.478803,105.842717,225.95351,112.248851,19.080942
2021-02-05 12:00,422.098043,400.191762,115.328768,143.733075,259.218235,257.801948,131.304534,262.767852,157.775903,21.22979
2021-02-05 13:00,464.243335,419.495732,166.273245,168.378849,289.517261,311.730614,179.413056,167.167081,90.909843,38.536743
2021-02-05 14:00,438.313024,377.529792,222.020635,153.117276,248.067641,237.904479,108.291713,164.593539,88.313208,53.615115
2021-02-05 15:00,539.890489,439.66094,162.18932,160.363058,280.179007,356.369949,120.5288,244.118471,18.173146,28.891069
2021-02-05 16:00,413.679045,455.929181,201.060824,208.914172,193.055022,275.295527,86.295744,168.963786,39.525069,51.990173
2021-02-05 17:00,448.834745,312.03447,96.888809,91.217839,142.804353,193.837184,70.432849,251.050964,17.932623,35.749949
2021-02-05 18:00,426.370192,183.604962,137.826544,40.553972,220.65274,286.964007,60.735802,179.330475,75.03284,21.9336
2021-02-05 19:00,307.549301,378.975338,73.607863,34.995536,151.373633,182.536183,55.598018,201.729662,102.426672,36.583114
2021-02-05 20:00,161.266285,331.616802,150.705594,26.810714,151.421642,124.746404,39.495226,119.868338,25.543,4.138286
2021-02-05 21:00,140.951075,137.084073,52.707654,16.715,105.066271,120.334019,41.676516,62.974387,47.380194,1.75
2021-02-05 22:00,124.100658,142.818925,56.948683,20,65.423002,74.907795,84.997713,44.317175,6.707294,3.85
2021-02-05 23:00,67.602632,87.340438,30.063604,0,43.775883,43.992342,87.860581,29.620773,0,0
2021-02-06 0:00,75.127415,135.715493,29.721818,0,9.090488,19.070763,40.033286,20.629527,15.19,0
2021-02-06 1:00,41.604201,102.813657,32.122182,29.614133,1.819512,9.753415,0.881905,27.310155,0,0
2021-02-06 2:00,18.214282,33.279543,0,16.185867,11.456,0,0,3.175455,0,0
2021-02-06 3:00,25.39,0,0,0,2.864,0,13.92,0,0,0
2021-02-06 4:00,16.757805,1.830732,22.282683,0,0,8.1075,0,0,16.32,0
2021-02-06 5:00,62.708195,11.315632,7.307317,0,24.702186,9.306136,43.25,0,27.375819,0
2021-02-06 6:00,35.484732,55.407861,10.223409,11.08186,33.288058,60.140277,17.48,21.82,13.204181,0
2021-02-06 7:00,132.97077,162.335483,30.189193,61.112966,59.819914,46.620793,35.286797,59.10376,10.04,10.687632
2021-02-06 8:00,227.952783,171.217756,70.524452,27.851959,180.888999,51.539419,77.522029,89.973508,2.10875,44.542368
2021-02-06 9:00,276.790031,198.571243,77.337981,95.692604,158.541387,76.582915,44.023309,183.64691,123.991231,18.714545
2021-02-06 10:00,408.962119,422.426751,189.656581,110.504206,200.10798,229.086403,82.87093,204.760992,75.743099,35.213752
2021-02-06 11:00,444.365522,425.810964,225.876364,170.025926,163.251615,263.005412,38.183013,176.078493,29.036432,21.829657
2021-02-06 12:00,352.874344,453.753192,135.773706,146.725763,235.439411,262.311582,3.293922,134.954376,76.403896,53.611558
2021-02-06 13:00,439.705012,293.986245,208.401405,114.162942,284.414466,219.880651,77.00295,186.933398,60.421019,37.10189
2021-02-06 14:00,332.609476,424.072763,248.552075,233.575368,250.969304,210.833995,83.069049,200.963909,45.968649,31.941037
2021-02-06 15:00,422.167052,288.413895,242.962604,172.752194,155.203937,256.375589,106.905656,143.132221,34.596923,72.945489
2021-02-06 16:00,389.127892,330.519874,192.239664,155.58261,156.76933,220.086337,86.814064,170.473562,36.106098,13.122072
2021-02-06 17:00,422.209937,286.737088,126.962436,197.910524,163.235914,195.63813,211.962085,196.635129,42.724429,0
2021-02-06 18:00,359.221474,87.589459,172.008911,102.40721,148.198162,152.538084,139.13256,115.659353,57.819236,55.293905
2021-02-06 19:00,307.23865,174.928671,51.568837,59.374534,155.749616,186.230383,23.313636,164.099671,22.776838,51.527698
2021-02-06 20:00,301.134989,170.686271,68.87084,33.628553,171.285748,122.413391,21.170732,126.56539,37.971954,27.948397
2021-02-06 21:00,105.630054,233.502992,104.873631,56.80078,167.359974,36.741472,11.325935,136.943093,42.041446,2.654286
2021-02-06 22:00,158.192805,65.463692,94.899307,43.238033,152.755891,44.462962,57.070333,24.103644,22.710256,15.925714
2021-02-06 23:00,160.077342,53.494112,10.269013,40.831967,25.468109,19.671696,6.853,39.930593,29.389744,0
2021-02-07 0:00,149.837076,57.735644,30.533425,0,13.52,51.076875,0,16.072,0,0
2021-02-07 1:00,61.381941,53.519512,13.656167,19.425,50.669558,0,0,0,0,0
2021-02-07 2:00,10.014667,17.843171,0,19.425,28.550442,0,0,0,0,0
2021-02-07 3:00,31.129412,8.8325,0,0,0,0,0,14.88129,0,0
2021-02-07 4:00,17.13738,38.464527,8.916585,0,0,7.390667,27.81,21.804131,0,0
2021-02-07 5:00,41.800254,9.459444,4.623415,0,0,8.151751,0,62.146431,18.81,0
2021-02-07 6:00,107.498288,42.207737,11.04,0,40.657273,46.803349,0,18.958148,0,0
2021-02-07 7:00,115.352099,91.968431,14.7,1.66383,40.328099,72.403719,0,52.740779,5.920976,11.180455
2021-02-07 8:00,208.571256,125.588399,81.721123,20.07986,85.409638,83.335618,22.694634,78.445235,39.726843,28.852935
2021-02-07 9:00,248.147834,165.720593,105.175344,47.40661,80.927225,82.817455,106.248153,145.26327,54.152947,36.531715
2021-02-07 10:00,356.103705,212.069015,107.223931,112.998052,116.499542,110.192281,134.382299,153.477988,85.658186,70.286713
2021-02-07 11:00,340.442785,277.554069,173.568347,182.826255,168.488226,166.47515,116.080586,160.010808,52.663446,26.468182
